,filename,img_path,mask_path
124,nr_125_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_125_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_125_img_000000032_c0.png
125,nr_126_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_126_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_126_img_000000032_c0.png
126,nr_127_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_127_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_127_img_000000032_c0.png
127,nr_128_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_128_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_128_img_000000032_c0.png
128,nr_129_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_129_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_129_img_000000032_c0.png
129,nr_130_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_130_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_130_img_000000032_c0.png
130,nr_131_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_131_img_000000032_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_131_img_000000032_c0.png
131,nr_132_img_000000033_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_132_img_000000033_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_132_img_000000033_c0.png
132,nr_133_img_000000034_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_133_img_000000034_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_133_img_000000034_c0.png
133,nr_134_img_000000034_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_134_img_000000034_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_134_img_000000034_c0.png
134,nr_135_img_000000035_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_135_img_000000035_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_135_img_000000035_c0.png
135,nr_136_img_000000035_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_136_img_000000035_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_136_img_000000035_c0.png
136,nr_137_img_000000035_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_137_img_000000035_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_137_img_000000035_c0.png
137,nr_138_img_000000036_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_138_img_000000036_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_138_img_000000036_c0.png
138,nr_139_img_000000037_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_139_img_000000037_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_139_img_000000037_c0.png
139,nr_140_img_000000037_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_140_img_000000037_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_140_img_000000037_c0.png
140,nr_141_img_000000037_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_141_img_000000037_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_141_img_000000037_c0.png
141,nr_142_img_000000037_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_142_img_000000037_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_142_img_000000037_c0.png
142,nr_143_img_000000038_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_143_img_000000038_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_143_img_000000038_c0.png
143,nr_144_img_000000038_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_144_img_000000038_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_144_img_000000038_c0.png
144,nr_145_img_000000039_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_145_img_000000039_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_145_img_000000039_c0.png
145,nr_146_img_000000039_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_146_img_000000039_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_146_img_000000039_c0.png
146,nr_147_img_000000039_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_147_img_000000039_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_147_img_000000039_c0.png
147,nr_148_img_000000040_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_148_img_000000040_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_148_img_000000040_c0.png
148,nr_149_img_000000040_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_149_img_000000040_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_149_img_000000040_c0.png
149,nr_150_img_000000040_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_150_img_000000040_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_150_img_000000040_c0.png
150,nr_151_img_000000041_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_151_img_000000041_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_151_img_000000041_c0.png
151,nr_152_img_000000041_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_152_img_000000041_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_152_img_000000041_c0.png
152,nr_153_img_000000041_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_153_img_000000041_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_153_img_000000041_c0.png
153,nr_154_img_000000041_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_154_img_000000041_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_154_img_000000041_c0.png
154,nr_155_img_000000042_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_155_img_000000042_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_155_img_000000042_c0.png
155,nr_156_img_000000042_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_156_img_000000042_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_156_img_000000042_c0.png
156,nr_157_img_000000042_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_157_img_000000042_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_157_img_000000042_c0.png
157,nr_158_img_000000042_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_158_img_000000042_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_158_img_000000042_c0.png
158,nr_159_img_000000043_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_159_img_000000043_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_159_img_000000043_c0.png
159,nr_160_img_000000043_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_160_img_000000043_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_160_img_000000043_c0.png
160,nr_161_img_000000043_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_161_img_000000043_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_161_img_000000043_c0.png
161,nr_162_img_000000043_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_162_img_000000043_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_162_img_000000043_c0.png
162,nr_163_img_000000043_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_163_img_000000043_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_163_img_000000043_c0.png
163,nr_164_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_164_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_164_img_000000044_c0.png
164,nr_165_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_165_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_165_img_000000044_c0.png
165,nr_166_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_166_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_166_img_000000044_c0.png
166,nr_167_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_167_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_167_img_000000044_c0.png
167,nr_168_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_168_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_168_img_000000044_c0.png
168,nr_169_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_169_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_169_img_000000044_c0.png
169,nr_170_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_170_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_170_img_000000044_c0.png
170,nr_171_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_171_img_000000044_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_171_img_000000044_c0.png
171,nr_172_img_000000045_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_172_img_000000045_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_172_img_000000045_c0.png
172,nr_173_img_000000045_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_173_img_000000045_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_173_img_000000045_c0.png
173,nr_174_img_000000045_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_174_img_000000045_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_174_img_000000045_c0.png
174,nr_175_img_000000045_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_175_img_000000045_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_175_img_000000045_c0.png
175,nr_176_img_000000045_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_176_img_000000045_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_176_img_000000045_c0.png
176,nr_177_img_000000046_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_177_img_000000046_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_177_img_000000046_c0.png
177,nr_178_img_000000047_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_178_img_000000047_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_178_img_000000047_c0.png
178,nr_179_img_000000048_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_179_img_000000048_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_179_img_000000048_c0.png
179,nr_180_img_000000048_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_180_img_000000048_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_180_img_000000048_c0.png
180,nr_181_img_000000048_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_181_img_000000048_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_181_img_000000048_c0.png
181,nr_182_img_000000048_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_182_img_000000048_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_182_img_000000048_c0.png
182,nr_183_img_000000048_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_183_img_000000048_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_183_img_000000048_c0.png
183,nr_184_img_000000048_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_184_img_000000048_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_184_img_000000048_c0.png
184,nr_185_img_000000049_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_185_img_000000049_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_185_img_000000049_c0.png
185,nr_186_img_000000049_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_186_img_000000049_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_186_img_000000049_c0.png
186,nr_187_img_000000049_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_187_img_000000049_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_187_img_000000049_c0.png
187,nr_188_img_000000049_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_188_img_000000049_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_188_img_000000049_c0.png
188,nr_189_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_189_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_189_img_000000050_c0.png
189,nr_190_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_190_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_190_img_000000050_c0.png
190,nr_191_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_191_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_191_img_000000050_c0.png
191,nr_192_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_192_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_192_img_000000050_c0.png
192,nr_193_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_193_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_193_img_000000050_c0.png
193,nr_194_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_194_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_194_img_000000050_c0.png
194,nr_195_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_195_img_000000050_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_195_img_000000050_c0.png
195,nr_196_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_196_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_196_img_000000051_c0.png
196,nr_197_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_197_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_197_img_000000051_c0.png
197,nr_198_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_198_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_198_img_000000051_c0.png
198,nr_199_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_199_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_199_img_000000051_c0.png
199,nr_200_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_200_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_200_img_000000051_c0.png
200,nr_201_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_201_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_201_img_000000051_c0.png
201,nr_202_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_202_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_202_img_000000051_c0.png
202,nr_203_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_203_img_000000051_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_203_img_000000051_c0.png
203,nr_204_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_204_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_204_img_000000052_c0.png
204,nr_205_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_205_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_205_img_000000052_c0.png
205,nr_206_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_206_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_206_img_000000052_c0.png
206,nr_207_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_207_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_207_img_000000052_c0.png
207,nr_208_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_208_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_208_img_000000052_c0.png
208,nr_209_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_209_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_209_img_000000052_c0.png
209,nr_210_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_210_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_210_img_000000052_c0.png
210,nr_211_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_211_img_000000052_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_211_img_000000052_c0.png
211,nr_212_img_000000053_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_212_img_000000053_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_212_img_000000053_c0.png
212,nr_213_img_000000054_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_213_img_000000054_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_213_img_000000054_c0.png
213,nr_214_img_000000054_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_214_img_000000054_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_214_img_000000054_c0.png
214,nr_215_img_000000054_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_215_img_000000054_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_215_img_000000054_c0.png
215,nr_216_img_000000054_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_216_img_000000054_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_216_img_000000054_c0.png
216,nr_217_img_000000055_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_217_img_000000055_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_217_img_000000055_c0.png
217,nr_218_img_000000055_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_218_img_000000055_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_218_img_000000055_c0.png
218,nr_219_img_000000055_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_219_img_000000055_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_219_img_000000055_c0.png
219,nr_220_img_000000056_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_220_img_000000056_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_220_img_000000056_c0.png
220,nr_221_img_000000057_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_221_img_000000057_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_221_img_000000057_c0.png
221,nr_222_img_000000057_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_222_img_000000057_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_222_img_000000057_c0.png
222,nr_223_img_000000057_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_223_img_000000057_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_223_img_000000057_c0.png
223,nr_224_img_000000057_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_224_img_000000057_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_224_img_000000057_c0.png
224,nr_225_img_000000058_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_225_img_000000058_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_225_img_000000058_c0.png
225,nr_226_img_000000058_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_226_img_000000058_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_226_img_000000058_c0.png
226,nr_227_img_000000058_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_227_img_000000058_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_227_img_000000058_c0.png
227,nr_228_img_000000058_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_228_img_000000058_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_228_img_000000058_c0.png
228,nr_229_img_000000058_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_229_img_000000058_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_229_img_000000058_c0.png
229,nr_230_img_000000058_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_230_img_000000058_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_230_img_000000058_c0.png
230,nr_231_img_000000059_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_231_img_000000059_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_231_img_000000059_c0.png
231,nr_232_img_000000059_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_232_img_000000059_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_232_img_000000059_c0.png
232,nr_233_img_000000059_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_233_img_000000059_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_233_img_000000059_c0.png
233,nr_234_img_000000059_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_234_img_000000059_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_234_img_000000059_c0.png
234,nr_235_img_000000060_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_235_img_000000060_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_235_img_000000060_c0.png
235,nr_236_img_000000060_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_236_img_000000060_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_236_img_000000060_c0.png
236,nr_237_img_000000060_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_237_img_000000060_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_237_img_000000060_c0.png
237,nr_238_img_000000060_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_238_img_000000060_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_238_img_000000060_c0.png
238,nr_239_img_000000061_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_239_img_000000061_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_239_img_000000061_c0.png
239,nr_240_img_000000061_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_240_img_000000061_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_240_img_000000061_c0.png
240,nr_241_img_000000061_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_241_img_000000061_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_241_img_000000061_c0.png
241,nr_242_img_000000061_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_242_img_000000061_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_242_img_000000061_c0.png
242,nr_243_img_000000062_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_243_img_000000062_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_243_img_000000062_c0.png
243,nr_244_img_000000062_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_244_img_000000062_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_244_img_000000062_c0.png
244,nr_245_img_000000062_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_245_img_000000062_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_245_img_000000062_c0.png
245,nr_246_img_000000063_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_246_img_000000063_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_246_img_000000063_c0.png
246,nr_247_img_000000064_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_247_img_000000064_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_247_img_000000064_c0.png
247,nr_248_img_000000064_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_images\nr_248_img_000000064_c0.png,F:\PedCut2013_SegmentationDataset\data\completeData\left_groundTruth\nr_248_img_000000064_c0.png
